Name;Status;Flowering;N_Phases;
Crepis mollis (Jacq.) Asch.;indigen;3;0
Crepis paludosa (L.) Moench;indigen;3;0
Crepis praemorsa (L.) Walther;indigen;2;0
Crepis pulchra L.;indigen;3;0
Crepis pyrenaica (L.) Greuter;indigen;3;0
Crepis tectorum L.;indigen;6;0
Crepis terglouensis (Hacq.) Kern.;indigen;2;0
Crocus albiflorus Kit.;indigen;3;0
Cruciata glabra (L.) Ehrend.;indigen;3;0
Cruciata laevipes Opiz;indigen;3;0
Cryptogramma crispa (L.) R. Br. ex Hook.;indigen;2;0
Cucubalus baccifer L.;indigen;3;0
Cuscuta epithymum (L.) L. s. str.;indigen;3;0
Cuscuta europaea L.;indigen;3;0
Cuscuta lupuliformis Krock.;indigen;3;0
Cyclamen purpurascens Mill.;indigen;3;0
Cynoglossum germanicum Jacq.;indigen;3;0
Cynoglossum officinale L.;indigen;3;0
Cynosurus cristatus L.;indigen;2;0
Cyperus flavescens L.;indigen;4;0
Cyperus fuscus L.;indigen;4;0
Cyperus longus L. s. l.;indigen;3;0
Cypripedium calceolus L.;indigen;2;0
Cystopteris alpina (Lam.) Desv.;indigen;3;0
Cystopteris dickieana R. Sim;indigen;4;0
Cystopteris fragilis (L.) Bernh. s. str.;indigen;3;0
Cystopteris montana (Lam.) Desv.;indigen;2;0
Cystopteris sudetica A. Braun & Milde;indigen;3;0
Cytisus nigricans L.;indigen;3;0
Cytisus scoparius (L.) Link;indigen;2;0
Dactylis glomerata L. s. str.;indigen;3;0
Dactylis polygama Horv.;indigen;2;0
Dactylorhiza cruenta (O. F. MÅller) So¢;indigen;2;0
Dactylorhiza curvifolia (Nyl.) Czerep.;indigen;1;0
Dactylorhiza fuchsii (Druce) So¢;indigen;2;0
Dactylorhiza incarnata (L.) So¢;indigen;3;0
Dactylorhiza lapponica (Hartm.) So¢;indigen;2;0
Dactylorhiza maculata (L.) So¢ s. str.;indigen;4;0
Dactylorhiza majalis (Rchb.) Hunt & Summerh. s. str.;indigen;2;0
Dactylorhiza praetermissa (Druce) So¢;indigen;3;0
Dactylorhiza ruthei (M. Schulze & Ruthe) So¢;indigen;1;0
Dactylorhiza sambucina (L.) So¢;indigen;3;0
Dactylorhiza sphagnicola (Hîppner) So¢;indigen;2;0
Dactylorhiza traunsteineri (Saut.) So¢ s. str.;indigen;2;0
Danthonia alpina Vest;indigen;2;0
Danthonia decumbens (L.) DC.;indigen;2;0
Daphne cneorum L.;indigen;4;0
Daphne laureola L.;indigen;3;0
Daphne mezereum L.;indigen;2;0
Daphne striata Tratt.;indigen;3;0
Daucus carota L.;indigen;4;0
Dentaria bulbifera L.;indigen;2;0
Dentaria enneaphyllos L.;indigen;3;0
Dentaria heptaphyllos Vill.;indigen;2;0
Dentaria pentaphyllos L.;indigen;3;0
Deschampsia cespitosa (L.) P. Beauv. s. str.;indigen;2;0
Deschampsia flexuosa (L.) Trin.;indigen;3;0
Deschampsia littoralis (Gaudin) Reuter;indigen;2;0
Deschampsia media (Gouan) Roem. & Schult.;indigen;2;0
Deschampsia setacea (Huds.) Hack.;indigen;2;0
Deschampsia wibeliana (Sond.) Parl.;indigen;2;0
Dianthus arenarius L.;indigen;4;0
Dianthus armeria L.;indigen;3;0
Dianthus carthusianorum L.;indigen;4;0
Dianthus deltoides L.;indigen;4;0
Dianthus gratianopolitanus Vill.;indigen;2;0
Dianthus seguieri Vill.;indigen;3;0
Dianthus superbus L.;indigen;4;0
Dianthus sylvestris Wulfen;indigen;3;0
Dichostylis micheliana (L.) Nees;indigen;3;0
Dictamnus albus L.;indigen;2;0
Digitalis grandiflora Mill.;indigen;3;0
Digitalis lutea L.;indigen;3;0
Digitalis purpurea L.;indigen;3;0
Diphasiastrum alpinum (L.) Holub;indigen;2;0
Diphasiastrum complanatum (L.) Holub;indigen;2;0
Diphasiastrum issleri (Rouy) Holub;indigen;2;0
Diphasiastrum oellgaardii A. M. Stoor et al.;indigen;2;0
Diphasiastrum tristachyum (Pursh) Holub;indigen;2;0
Diphasiastrum zeilleri (Rouy) Holub;indigen;2;0
Doronicum austriacum Jacq.;indigen;2;0
Doronicum columnae Ten.;indigen;4;0
Doronicum glaciale (Wulfen) Nyman;indigen;2;0
Doronicum grandiflorum Lam.;indigen;2;0
Doronicum pardalianches L.;indigen;2;0
Dorycnium germanicum (Gremli) Rikli;indigen;1;0
Dorycnium herbaceum Vill.;indigen;2;0
Draba aizoides L.;indigen;5;0
Draba dubia Suter;indigen;3;0
Draba fladnizensis Wulfen;indigen;3;0
Draba muralis L.;indigen;2;0
Draba sauteri Hoppe;indigen;2;0
Draba siliquosa M. Bieb.;indigen;3;0
Draba tomentosa Clairv.;indigen;3;0
Dracocephalum ruyschiana L.;indigen;2;0
Drosera intermedia Hayne;indigen;2;0
Drosera longifolia L.;indigen;2;0
Drosera rotundifolia L.;indigen;2;0
Drosera x obovata Mert. & W. D. J. Koch (Drosera longifolia x D. rotundifolia);indigen;2;0
Dryas octopetala L.;indigen;3;0
Dryopteris affinis (Lowe) Fraser-Jenk.;indigen;3;0
Dryopteris carthusiana (Vill.) H. P. Fuchs;indigen;2;0
Dryopteris cristata (L.) A. Gray;indigen;3;0
Dryopteris dilatata (Hoffm.) A. Gray;indigen;3;0
Dryopteris expansa (C. Presl) Fraser-Jenk. & Jermy;indigen;3;0
Dryopteris filix-mas (L.) Schott;indigen;3;0
Dryopteris remota (A. Braun ex Dîll) Druce;indigen;2;0
Dryopteris villarii (Bellardi) Woyn. ex Schinz & Thell. s. str.;indigen;2;0
Elatine alsinastrum L.;indigen;2;0
Elatine hexandra (Lapierre) DC.;indigen;3;0
Elatine hydropiper L.;indigen;4;0
Elatine triandra Schkuhr;indigen;4;0
Eleocharis acicularis (L.) Roem. & Schult.;indigen;5;0
Eleocharis austriaca Hayek;indigen;4;0
Eleocharis mamillata (H. Lindb.) Lindb. f. ex Dîrfl. s. str.;indigen;4;0
Eleocharis multicaulis (Sm.) Sm.;indigen;2;0
Eleocharis ovata (Roth) Roem. & Schult.;indigen;3;0
Eleocharis palustris (L.) Roem. & Schult.;indigen;4;0
Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer;indigen;4;0
Eleocharis quinqueflora (Hartmann) O. Schwarz;indigen;2;0
Eleocharis uniglumis (Link) Schult.;indigen;4;0
Eleogiton fluitans (L.) R. Br.;indigen;3;0
Elyna myosuroides (Vill.) Fritsch;indigen;3;0
Elytrigia arenosa (Spenn.) H. Scholz;indigen;2;0
Elytrigia atherica (Link) KerguÇlen ex Carreras Mart°nez;indigen;2;0
Elytrigia intermedia (Host) Nevski;indigen;2;0
Elytrigia junceiformis µ. Lîve & D. Lîve;indigen;3;0
Elytrigia repens (L.) Desv. ex Nevski;indigen;3;0
Elytrigia x laxa (Fr.) KerguÇlen;indigen;2;0
Elytrigia x obtusiuscula (Lange) Hyl.;indigen;2;0
Empetrum hermaphroditum Lange ex Hagerup;indigen;2;0
Empetrum nigrum L. s. str.;indigen;2;0
Epilobium alpestre (Jacq.) Krock.;indigen;2;0
Epilobium alsinifolium Vill.;indigen;2;0
Epilobium anagallidifolium Lam.;indigen;2;0
Epilobium angustifolium L.;indigen;2;0
Epilobium collinum C. C. Gmel.;indigen;4;0
Epilobium dodonaei Vill.;indigen;3;0
Epilobium fleischeri Hochst.;indigen;3;0
Epilobium hirsutum L.;indigen;4;0
Epilobium lamyi F. W. Schultz;indigen;3;0
Epilobium lanceolatum Sebast. & Mauri;indigen;3;0
Epilobium montanum L.;indigen;4;0
Epilobium nutans F. W. Schmidt;indigen;2;0
Epilobium obscurum Schreb.;indigen;4;0
Epilobium palustre L.;indigen;3;0
Epilobium parviflorum Schreb.;indigen;4;0
Epilobium roseum Schreb.;indigen;3;0
Epilobium tetragonum L. s. str.;indigen;2;0
Epipactis albensis Novakova & Rydlo;indigen;2;0
Epipactis atrorubens (Hoffm. ex Bernh.) Besser;indigen;3;0
Epipactis confusa D. P. Young;indigen;2;0
Epipactis distans Arv.-Touv.;indigen;2;0
Epipactis greuteri H. Baumann & KÅnkele;indigen;2;0
Epipactis helleborine (L.) Crantz s. str.;indigen;3;0
Epipactis leptochila (Godfery) Godfery;indigen;1;0
Epipactis microphylla (Ehrh.) Sw.;indigen;3;0
Epipactis muelleri Godfery;indigen;2;0
Epipactis palustris (L.) Crantz;indigen;3;0
Epipactis peitzii H. Neumann & Wucherpf.;indigen;2;0
Epipactis phyllanthes G. E. Sm.;indigen;3;0
Epipactis purpurata Sm.;indigen;2;0
Epipogium aphyllum (F. W. Schmidt) Sw.;indigen;2;0
Equisetum arvense L.;indigen;2;0
Equisetum fluviatile L.;indigen;2;0
Equisetum hyemale L.;indigen;3;0
Equisetum palustre L.;indigen;4;0
Equisetum pratense Ehrh.;indigen;2;0
Equisetum ramosissimum Desf.;indigen;3;0
Equisetum sylvaticum L.;indigen;2;0
Equisetum telmateia Ehrh.;indigen;2;0
Equisetum variegatum Schleich. ex Weber & D. Mohr;indigen;6;0
Equisetum x litorale KÅhlew. ex Rupr. (Equisetum arvense x E. fluviatile);indigen;2;0
Equisetum x trachyodon (A. Braun) W. D. J. Koch (Equisetum hyemale x E. variegatum);indigen;2;0
Erica carnea L.;indigen;5;0
Erica cinerea L.;indigen;2;0
Erica tetralix L.;indigen;4;0
Erigeron acris L.;indigen;4;0
Erigeron alpinus L.;indigen;3;0
Erigeron atticus Vill.;indigen;3;0
Erigeron gaudinii BrÅgger;indigen;2;0
Erigeron glabratus Hoppe & Hornsch. ex Bluff & Fingerh.;indigen;3;0
Erigeron neglectus Kern.;indigen;2;0
Erigeron uniflorus L.;indigen;3;0
Eriophorum angustifolium Honck.;indigen;2;0
Eriophorum gracile W. D. J. Koch;indigen;2;0
Eriophorum latifolium Hoppe;indigen;3;0
Eriophorum scheuchzeri Hoppe;indigen;4;0
Eriophorum vaginatum L.;indigen;2;0
Erodium ballii Jord.;indigen;7;0
Erodium cicutarium (L.) L'HÇr. s. str.;indigen;7;0
Erodium danicum K. Larsen;indigen;7;0
Erodium lebelii Jord.;indigen;7;0
Erophila verna (L.) Chevall. s. l.;indigen;3;0
Erucastrum nasturtiifolium (Poir.) O. E. Schulz;indigen;4;0
Eryngium campestre L.;indigen;3;0
Eryngium maritimum L.;indigen;3;0
Eryngium planum L.;indigen;3;0
Erysimum cheiranthoides L.;indigen;5;0
Erysimum crepidifolium Rchb.;indigen;4;0
Erysimum marschallianum Andrz. ex DC.;indigen;4;0
Erysimum odoratum Ehrh.;indigen;2;0
Erysimum repandum L.;indigen;3;0
Erysimum virgatum Roth s. str.;indigen;3;0
Euonymus europaea L.;indigen;2;0
Euonymus latifolia (L.) Mill.;indigen;2;0
Eupatorium cannabinum L.;indigen;3;0
Euphorbia amygdaloides L.;indigen;2;0
Euphorbia cyparissias L.;indigen;2;0
Euphorbia dulcis L.;indigen;1;0
Euphorbia epithymoides L.;indigen;2;0
Euphorbia esula L. s. str.;indigen;3;0
Euphorbia lucida Waldst. & Kit.;indigen;3;0
Euphorbia palustris L.;indigen;2;0
Euphorbia platyphyllos L.;indigen;2;0
Euphorbia salicifolia Host;indigen;2;0
Euphorbia seguieriana Neck.;indigen;3;0
Euphorbia stricta L.;indigen;4;0
Euphorbia verrucosa L.;indigen;2;0
Euphorbia villosa Waldst. & Kit. ex Willd.;indigen;2;0
Euphrasia frigida Pugsley;indigen;3;0
Euphrasia hirtella Jord. ex Reut.;indigen;4;0
Euphrasia micrantha Rchb.;indigen;6;0
Euphrasia minima Jacq. ex DC.;indigen;4;0
Euphrasia nemorosa (Pers.) Wallr. s. l.;indigen;6;0
Euphrasia officinalis L. s. l.;indigen;6;0
Euphrasia salisburgensis Funck ex Hoppe;indigen;4;0
Euphrasia stricta D. Wolff ex J. F. Lehmann;indigen;6;0
Euphrasia tricuspidata L.;indigen;4;0
Fagus sylvatica L.;indigen;2;0
Falcaria vulgaris Bernh.;indigen;3;0
Fallopia dumetorum (L.) Holub;indigen;3;0
Festuca airoides Lam.;indigen;2;0
Festuca alpina Suter;indigen;2;0
Festuca altissima All.;indigen;2;0
Festuca amethystina L.;indigen;1;0
Festuca arundinacea Schreb.;indigen;2;0
Festuca brevipila Tracey;indigen;3;0
Festuca duvalii (St.-Yves) Stohr;indigen;3;0
Festuca filiformis Pourr.;indigen;3;0
Festuca gigantea (L.) Vill.;indigen;2;0
Festuca guestfalica Boenn. ex Rchb.;indigen;3;0
Festuca heteromalla Pourr.;indigen;2;0
Festuca heteropachys (St.-Yves) Patzke ex Auquier;indigen;2;0
Festuca heterophylla Lam.;indigen;3;0
Festuca laevigata Gaudin;indigen;2;0
Festuca nigrescens Lam.;indigen;1;0
Festuca norica (Hack.) K. Richt.;indigen;2;0
Festuca ovina L. s. str.;indigen;4;0
Festuca pallens Host;indigen;4;0
Festuca patzkei Markgr.-Dann.;indigen;3;0
Festuca polesica Zapal.;indigen;2;0
Festuca pratensis Huds. s. l.;indigen;2;0
Festuca psammophila (Hack. ex Celak.) Fritsch;indigen;2;0
Festuca puccinellii Parl.;indigen;2;0
Festuca pulchella Schrad.;indigen;2;0
Festuca quadriflora Honck.;indigen;2;0
Festuca rubra L.;indigen;2;0
Festuca rupicaprina (Hack.) A. Kern.;indigen;2;0
Festuca rupicola Heuff.;indigen;3;0
Festuca trichophylla (Ducros ex Gaudin) K. Richt.;indigen;2;0
Festuca valesiaca Schleich. ex Gaudin s. l.;indigen;2;0
Filago arvensis L.;indigen;3;0
Filago gallica L.;indigen;3;0
Filago lutescens Jord.;indigen;3;0
Filago minima (Sm.) Pers.;indigen;3;0
Filago pyramidata L.;indigen;3;0
Filago vulgaris Lam.;indigen;3;0
Filipendula ulmaria (L.) Maxim.;indigen;3;0
Filipendula vulgaris Moench;indigen;2;0
Fragaria moschata (Duchesne) Weston;indigen;2;0
Fragaria vesca L.;indigen;2;0
Fragaria viridis (Duchesne) Weston;indigen;2;0
Frangula alnus Mill.;indigen;2;0
Fraxinus excelsior L.;indigen;2;0
Fumana procumbens (Dunal) Gren. & Godr.;indigen;5;0
Gagea bohemica (Zauschn.) Roem. & Schult. s. l.;indigen;2;0
Gagea fragifera (Vill.) Ehr. Bayer & G. L¢pez;indigen;2;0
Gagea lutea (L.) Ker Gawl.;indigen;2;0
Gagea minima (L.) Ker Gawl.;indigen;2;0
Gagea pomeranica Ruthe;indigen;3;0
Gagea pratensis (Pers.) Dumort.;indigen;3;0
Gagea spathacea (Hayne) Salisb.;indigen;2;0
Galanthus nivalis L.;indigen;2;0
Galeobdolon flavidum (F. Herm.) Holub;indigen;2;0
Galeobdolon luteum Huds.;indigen;3;0
Galeobdolon montanum (Pers.) Pers. ex Rchb.;indigen;3;0
Galeopsis bifida Boenn.;indigen;5;0
Galeopsis ladanum L.;indigen;5;0
Galeopsis pubescens Besser;indigen;3;0
Galeopsis segetum Neck.;indigen;3;0
Galeopsis speciosa Mill.;indigen;5;0
Galeopsis tetrahit L.;indigen;5;0
Galium album Mill.;indigen;4;0
Galium anisophyllon Vill. s. str.;indigen;3;0
Galium aparine L.;indigen;5;0
Galium aristatum L.;indigen;3;0
Galium boreale L.;indigen;2;0
Galium glaucum L.;indigen;3;0
Galium lucidum All.;indigen;3;0
Galium megalospermum All.;indigen;2;0
Galium noricum Ehrend.;indigen;3;0
Galium odoratum (L.) Scop.;indigen;2;0
Galium palustre L. s. l.;indigen;5;0
Galium pumilum Murray s. str.;indigen;3;0
Galium rotundifolium L.;indigen;4;0
Galium saxatile L.;indigen;3;0
Galium schultesii Vest;indigen;4;0
Galium sterneri Ehrend.;indigen;3;0
Galium suecicum (Sterner) Ehrend.;indigen;3;0
Galium sylvaticum L. s. str.;indigen;2;0
Galium truniacum (Ronniger) Ronniger;indigen;3;0
Galium uliginosum L.;indigen;4;0
Galium valdepilosum Heinr. Braun;indigen;3;0
Galium verum L. s. str.;indigen;4;0
Galium wirtgenii F. W. Schultz;indigen;2;0
Galium x pomeranicum Retz. (Galium album x G. verum);indigen;4;0
Genista anglica L.;indigen;2;0
Genista germanica L.;indigen;2;0
Genista pilosa L.;indigen;2;0
Genista sagittalis L.;indigen;2;0
Genista tinctoria L.;indigen;3;0
Gentiana acaulis L.;indigen;3;0
Gentiana asclepiadea L.;indigen;3;0
Gentiana bavarica L.;indigen;2;0
Gentiana clusii Perrier & Songeon;indigen;5;0
Gentiana cruciata L.;indigen;2;0
Gentiana lutea L.;indigen;3;0
Gentiana nivalis L.;indigen;2;0
Gentiana orbicularis Schur;indigen;2;0
Gentiana pannonica Scop.;indigen;2;0
Gentiana pneumonanthe L.;indigen;3;0
Gentiana punctata L.;indigen;2;0
Gentiana purpurea L.;indigen;2;0
Gentiana utriculosa L.;indigen;4;0
Gentiana verna L.;indigen;6;0
Gentianella amarella (L.) Bîrner s. str.;indigen;3;0
Gentianella aspera (Hegetschw.) Dostal ex Skalicky, Chrtek & Gill;indigen;6;0
Gentianella baltica (Murb.) Bîrner;indigen;3;0
Gentianella bohemica Skalicky;indigen;4;0
Gentianella campestris (L.) Bîrner s. str.;indigen;6;0
Gentianella ciliata (L.) Borkh.;indigen;3;0
Gentianella germanica (Willd.) Bîrner;indigen;5;0
Gentianella lutescens (Velen.) Holub;indigen;3;0
Gentianella tenella (Rottb.) Bîrner;indigen;3;0
Gentianella uliginosa (Willd.) Bîrner;indigen;3;0
Geranium bohemicum L.;indigen;2;0
Geranium lucidum L.;indigen;4;0
Geranium palustre L.;indigen;4;0
Geranium phaeum L.;indigen;2;0
Geranium pratense L.;indigen;3;0
Geranium robertianum L. s. str.;indigen;6;0
Geranium sanguineum L.;indigen;3;0
Geranium sylvaticum L.;indigen;3;0
Geum montanum L.;indigen;6;0
Geum reptans L.;indigen;2;0
Geum rivale L.;indigen;4;0
Geum urbanum L.;indigen;6;0
Gladiolus imbricatus L.;indigen;6;0
Gladiolus palustris Gaudin;indigen;2;0
Glaux maritima L.;indigen;4;0
Glechoma hederacea L.;indigen;3;0
Globularia bisnagarica L.;indigen;2;0
Globularia cordifolia L.;indigen;3;0
Globularia nudicaulis L.;indigen;3;0
Glyceria declinata BrÇb.;indigen;3;0
Glyceria fluitans (L.) R. Br.;indigen;4;0
Glyceria maxima (Hartm.) Holmb.;indigen;2;0
Glyceria nemoralis (Uechtr.) Uechtr. & Kîrn.;indigen;2;0
Glyceria notata Chevall.;indigen;2;0
Glyceria x pedicellata F. Towns. (Glyceria fluitans x G. plicata);indigen;3;0
Gnaphalium hoppeanum W. D. J. Koch;indigen;2;0
Gnaphalium norvegicum Gunnerus;indigen;3;0
Gnaphalium supinum L.;indigen;4;0
Gnaphalium sylvaticum L.;indigen;3;0
Gnaphalium uliginosum L.;indigen;2;0
Goodyera repens (L.) R. Br.;indigen;2;0
Gratiola officinalis L.;indigen;3;0
Groenlandia densa (L.) Fourr.;indigen;4;0
Gymnadenia conopsea (L.) R. Br.;indigen;4;0
Gymnadenia odoratissima (L.) Rich.;indigen;2;0
Gymnocarpium dryopteris (L.) Newman;indigen;2;0
Gymnocarpium robertianum (Hoffm.) Newman;indigen;2;0
Gypsophila fastigiata L.;indigen;4;0
Gypsophila muralis L.;indigen;5;0
Gypsophila repens L.;indigen;4;0
Halimione pedunculata (L.) Aellen;indigen;4;0
Halimione portulacoides (L.) Aellen;indigen;3;0
Hammarbya paludosa (L.) Kuntze;indigen;2;0
Hedera helix L.;indigen;3;0
Hedysarum hedysaroides (L.) Schinz & Thell.;indigen;2;0
Helianthemum alpestre (Jacq.) DC.;indigen;3;0
Helianthemum apenninum (L.) Mill.;indigen;3;0
Helianthemum canum (L.) Baumg.;indigen;2;0
Helianthemum nummularium (L.) Mill. s. l.;indigen;5;0
Helichrysum arenarium (L.) Moench;indigen;2;0
Helictotrichon parlatorei (Woods) Pilg.;indigen;2;0
Helictotrichon pratense (L.) Besser;indigen;2;0
Helictotrichon pubescens (Huds.) Pilg.;indigen;2;0
Helictotrichon versicolor (Vill.) La°nz.;indigen;2;0
Helleborus foetidus L.;indigen;3;0
Helleborus niger L.;indigen;6;0
Helleborus viridis L.;indigen;2;0
Hepatica nobilis Schreb.;indigen;2;0
Heracleum austriacum L.;indigen;2;0
Heracleum sphondylium L.;indigen;4;0
Herminium monorchis (L.) R. Br.;indigen;2;0
Hieracium adriaticiforme (Zahn) Zahn (piloselloides < peleterianum);indigen;2;0
Hieracium alpinum L.;indigen;2;0
Hieracium amplexicaule L.;indigen;3;0
Hieracium anchusoides (Arv.-Touv.) St.-Lag. (zizianum > pilosella);indigen;2;0
Hieracium angustifolium Hoppe;indigen;2;0
Hieracium apatelium NÑgeli & Peter (floribundum - pilosella);indigen;2;0
Hieracium aridum Freyn (piloselloides - pilosella);indigen;2;0
Hieracium arnoserioides NÑgeli & Peter (piloselloides - macranthum);indigen;2;0
Hieracium arolae (Murr) Zahn (alpinum <= pallescens);indigen;2;0
Hieracium arvicola NÑgeli & Peter (piloselloides - caespitosum);indigen;2;0
Hieracium atratum Fr. (alpinum < murorum);indigen;2;0
Hieracium aurantiacum L.;indigen;3;0
Hieracium auriculoides Lang (bauhini - echioides);indigen;1;0
Hieracium basifurcum Peter (sphaerocephalum - pilosella);indigen;1;0
Hieracium bauhini Schult.;indigen;3;0
Hieracium benzianum Murr & Zahn (pallescens - lachenalii);indigen;2;0
Hieracium bifidum Kit.;indigen;3;0
Hieracium bifurcum M. Bieb. (echioides <= pilosella);indigen;2;0
Hieracium bocconei Griseb. (alpinum - lachenalii);indigen;2;0
Hieracium brachiatum Bertol. ex DC. (piloselloides < pilosella);indigen;3;0
Hieracium brachycomum NÑgeli & Peter (sphaerocephalum - lactucella);indigen;2;0
Hieracium bupleuroides C. C. Gmel.;indigen;2;0
Hieracium caesium (Fr.) Fr.;indigen;3;0
Hieracium caespitosum Dumort.;indigen;4;0
Hieracium calodon Tausch ex Peter (echioides - piloselloides);indigen;2;0
Hieracium cavillieri Zahn (prenanthoides > bifidum);indigen;2;0
Hieracium chondrillifolium Fr. (villosum - bifidum - glaucum);indigen;2;0
Hieracium cinereiforme Meissner & Zahn (fallax <= pilosella);indigen;1;0
Hieracium cochlearioides Zahn (piliferum - alpinum);indigen;2;0
Hieracium cottetii Godet ex Christener (humile > murorum);indigen;2;0
Hieracium cydoniifolium Vill. (prenanthoides > villosum);indigen;2;0
Hieracium cymosum L.;indigen;3;0
Hieracium dasytrichum Arv.-Touv. (piliferum - villosum);indigen;2;0
Hieracium densiflorum Tausch (bauhini - cymosum);indigen;2;0
Hieracium dentatum Hoppe (villosum >= bifidum);indigen;2;0
Hieracium diaphanoides Lindeb. (murorum > lachenalii);indigen;2;0
Hieracium dollineri Sch. Bip. & Neilr. (glaucum - bifidum);indigen;3;0
Hieracium echioides Lumn.;indigen;2;0
Hieracium euchaetium NÑgeli & Peter (bauhini - echioides - pilosella);indigen;1;0
Hieracium fallaciforme Litv. & Zahn (fallax > pilosella);indigen;1;0
Hieracium fallacinum F. W. Schultz (densiflorum >= pilosella);indigen;2;0
Hieracium fallax Willd. (echioides - cymosum);indigen;1;0
Hieracium flagellare Willd. (caespitosum - pilosella);indigen;2;0
Hieracium flagelliferum Ravaud (sabaudum - lachenalii);indigen;4;0
Hieracium floribundum Wimm. & Grab. (caespitosum > lactucella);indigen;5;0
Hieracium franconicum (Griseb.) Zahn (bupleuroides - murorum);indigen;2;0
Hieracium fuscocinereum Norrl.;indigen;3;0
Hieracium fuscum Vill. (aurantiacum > lactucella);indigen;2;0
Hieracium glabratum Hoppe ex Willd. (villosum - glaucum);indigen;2;0
Hieracium glaucinum Jord. (schmidtii - murorum);indigen;3;0
Hieracium glaucum All.;indigen;3;0
Hieracium glomeratum Froel. (cymosum - caespitosum);indigen;2;0
Hieracium guthnickianum Hegetschw. (cymosum - aurantiacum);indigen;3;0
Hieracium harzianum Zahn (franconicum >= laevigatum);indigen;1;0
Hieracium heterodoxum (Tausch) NÑgeli & Peter (calodon > pilosella);indigen;1;0
Hieracium hoppeanum Schult. s. str.;indigen;2;0
Hieracium humile Jacq.;indigen;3;0
Hieracium hybridum Chaix (cymosum > peleterianum);indigen;1;0
Hieracium hypeuryum Peter (hoppeanum - pilosella);indigen;3;0
Hieracium intybaceum All.;indigen;3;0
Hieracium inuloides Tausch (prenanthoides - laevigatum);indigen;3;0
Hieracium iseranum (Uechtr.) Zahn (floribundum > pilosella);indigen;2;0
Hieracium juraniforme (Zahn) Zahn (prenanthoides - bifidum);indigen;2;0
Hieracium jurassicum Griseb. (prenanthoides >= murorum);indigen;2;0
Hieracium kalksburgense Wiesb. (cymosum < pilosella);indigen;1;0
Hieracium kerneri Ausserd. (humile - bifidum);indigen;3;0
Hieracium lachenalii C. C. Gmel.;indigen;3;0
Hieracium lactucella Wallr.;indigen;4;0
Hieracium laevigatum Willd. excl. species americ. borealis;indigen;3;0
Hieracium laurinum Arv.-Touv. (umbellatum > sabaudum);indigen;3;0
Hieracium leptophyton NÑgeli & Peter (bauhini > pilosella);indigen;2;0
Hieracium leucense F. O. Wolf (piloselloides < peleterianum);indigen;2;0
Hieracium leucophaeum Gren. & Godr.;indigen;2;0
Hieracium longisquamum Peter (peleterianum - pilosella);indigen;2;0
Hieracium lycopifolium Froel. (sabaudum - prenanthoides);indigen;3;0
Hieracium macilentum Fr. (jurassicum < bifidum);indigen;2;0
Hieracium macranthelum NÑgeli & Peter (glomeratum - pilosella);indigen;2;0
Hieracium macranthum (Ten.) Ten.;indigen;2;0
Hieracium macrostolonum Gus. Schneid. (caespitosum < pilosella);indigen;2;0
Hieracium maculatum Schrank (glaucinum >= lachenalii);indigen;3;0
Hieracium melanops Arv.-Touv. (murorum - piliferum);indigen;2;0
Hieracium montanum NÑgeli & Peter (arvicola > pilosella);indigen;1;0
Hieracium murorum L.;indigen;4;0
Hieracium nassovicum (Zahn) Gottschlich (calodon < pilosella);indigen;1;0
Hieracium nigrescens Willd. (alpinum >= murorum);indigen;2;0
Hieracium niphostribes Peter (lactucella - angustifolium);indigen;2;0
Hieracium norvegicum Fr. (laevigatum - saxifragum);indigen;3;0
Hieracium nothum Huter (aurantiacum - sphaerocephalum);indigen;2;0
Hieracium onosmoides Fr. (schmidtii > lachenalii);indigen;3;0
Hieracium oxyodon Fr. (glaucum > bifidum);indigen;2;0
Hieracium pallescens Waldst. & Kit. (bifidum >= dentatum);indigen;2;0
Hieracium paragogum NÑgeli & Peter (brachiatum - lactucella);indigen;1;0
Hieracium peleterianum MÇrat;indigen;2;0
Hieracium picroides Vill. (prenanthoides - intybaceum);indigen;2;0
Hieracium pietroszense Degen & Zahn (alpinum < bifidum);indigen;2;0
Hieracium piliferum Hoppe;indigen;2;0
Hieracium pilosella L.;indigen;6;2
Hieracium piloselliflorum NÑgeli & Peter (floribundum < pilosella);indigen;2;0
Hieracium pilosellinum F. W. Schultz (fallacinum - pilosella);indigen;1;0
Hieracium piloselloides Vill.;indigen;4;0
Hieracium pilosum Schleich. ex Froel.;indigen;2;0
Hieracium polymastix Peter (bauhini - caespitosum);indigen;1;0
Hieracium porrectum Fr. (valdepilosum > bifidum);indigen;2;0
Hieracium prenanthoides Vill.;indigen;3;0
Hieracium prinzii (KÑser ex Zahn) Zahn (murorum > humile);indigen;2;0
Hieracium prussicum NÑgeli & Peter (caespitosum > pilosella);indigen;2;0
Hieracium pseudeffusum Peter (bauhini - piloselloides);indigen;3;0
Hieracium pseudocorymbosum Gremli (lycopifolium - umbellatum);indigen;3;0
Hieracium pseudolichaetum (Benz & Zahn) Zahn (atratum - pallescens);indigen;2;0
Hieracium racemosum Waldst. & Kit. ex Willd.;indigen;4;0
Hieracium rapunculoides Arv.-Touv. (prenanthoides >= lachenalii);indigen;2;0
Hieracium rohacsense Kit. (alpinum < bifidum);indigen;2;0
